time,wealth,reward,drawdown,action,daily_return,shares
2026-03-23,0.9518790754676121,-0.2425991024494477,0.10199301632945211,"[0.18009441766126866, 0.19542411275916471, 0.1969283063183899, 0.1897679905297627, 0.23778517273141397]",0.017599673878986533,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-24,0.9502710750085808,-0.3335905870948527,0.10351001116542558,"[0.17469906043381397, 0.19526439704189075, 0.1994759067556664, 0.19037777086182298, 0.2401828649068058]",-0.0016892906887793213,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-25,0.9558320396922142,-0.3747977082950321,0.09826377217294127,"[0.17426019872581489, 0.19798434054938632, 0.19841897835761574, 0.19029596666046497, 0.23904051570671797]",0.005851977219850868,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-26,0.944378729126693,-0.37589727146822405,0.1090688766647415,"[0.17657817822818755, 0.1920417039533174, 0.19817775429406567, 0.19007401177813077, 0.24312835174629863]",-0.011982555605908884,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-27,0.9248468599865165,-0.4144878810519589,0.1274953295031982,"[0.17633069224658696, 0.19183742288361533, 0.1953499818268708, 0.18715202848031606, 0.24932987456261088]",-0.02068224170851285,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-30,0.925461450018356,-0.4200737552928903,0.12691552251414862,"[0.1768920825230632, 0.1890206889869524, 0.19463176517840383, 0.18706979615629363, 0.25238566715528693]",0.0006645316737610152,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-03-31,0.9481808440858118,-0.24536033075185837,0.10548194438100608,"[0.17639409027837188, 0.1948012796751978, 0.19451111113298009, 0.1879923655351953, 0.24630115337825487]",0.024549260336025114,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-01,0.9506965995261705,-0.2735695672766622,0.10310856942942473,"[0.17647166542624468, 0.19578973116895165, 0.19540254386617742, 0.18665462265900462, 0.2456814368796217]",0.002653244321534798,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-02,0.9557187110422938,-0.20451351306705787,0.09837068692892378,"[0.17916872489168953, 0.19657827843922462, 0.1879000096463573, 0.18745023278321646, 0.24890275423951197]",0.005282559671115239,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-06,0.9567230864436693,-0.12756475261658295,0.09742315467623815,"[0.17795648662274402, 0.19664866193091218, 0.1900056978296904, 0.18586825347828867, 0.2495209001383647]",0.0010509110994385562,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-07,0.9529716898360212,-0.15922694393044126,0.10096223904000683,"[0.1774478254230335, 0.19793401097298693, 0.18901316538860868, 0.18641516564569094, 0.24918983256967991]",-0.0039210892480840975,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-08,0.9767251873333086,-0.030946854971811114,0.07855308309896866,"[0.17077985656366693, 0.19743601452872334, 0.19450408042568684, 0.19005668236360498, 0.2472233661183179]",0.024925711593147826,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-09,0.9759194323930113,-0.017399599313779324,0.07931323591896693,"[0.167696723631171, 0.1995849948743664, 0.19463932052441155, 0.19022880111667984, 0.2478501598533711]",-0.0008249556279973369,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-10,0.9674272418471692,-0.018809151698185464,0.08732480652007596,"[0.16458971696786345, 0.20650423703480808, 0.19555460333434072, 0.19145608260170408, 0.24189536006128373]",-0.008701733220967567,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-13,0.9744156462936624,0.04043991103399121,0.0807319144611952,"[0.16840874679214066, 0.20576229736040916, 0.19519376368621105, 0.1947127953713647, 0.23592239678987434]",0.007223700288974566,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-14,0.9945536546225312,0.09935850829810665,0.061733627196968885,"[0.16669855924198634, 0.2092632353438794, 0.1977878750356655, 0.19653068212903224, 0.2297196482494364]",0.02066675386983663,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-15,0.9972472415234879,0.07328108524773974,0.05919248524887603,"[0.16938271289876897, 0.2112043849264653, 0.19308316216440524, 0.1948920976792088, 0.23143764233115174]",0.00270833744206489,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-16,0.9978361373995799,0.12321212870231213,0.05863691824145376,"[0.1735701320863358, 0.2105278128928105, 0.1936390903940884, 0.19038410177186202, 0.23187886285490328]",0.0005905214389887448,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-17,1.01917393893698,0.23056896827589063,0.03850674068991089,"[0.17160848192261657, 0.20958056060856706, 0.1975278777455612, 0.19134295825301145, 0.22994012147024376]",0.021384073734799447,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-20,1.016641103154967,0.3138922019096649,0.04089622931231925,"[0.17219891977729848, 0.21049857950643433, 0.19612063907940724, 0.19114146882986097, 0.23004039280699898]",-0.0024851849966404105,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-21,1.0128385261399189,0.22770789283659748,0.044483597501688,"[0.17418751765642984, 0.20900931975300024, 0.19321506930651425, 0.19083975729591002, 0.23274833598814573]",-0.003740333735521184,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-22,1.0159957293184405,0.25262507516383637,0.04150507788060432,"[0.17105186458640012, 0.21109096936383598, 0.19249283117175506, 0.19382600632160743, 0.23153832855640147]",0.0031171831412795115,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
2026-04-23,0.9982748146639157,0.1226340175984919,0.058223068145255887,"[0.1597249443076876, 0.21180389777630168, 0.19471952695432965, 0.1955957007731354, 0.2381559301885456]",-0.01744191844823262,"[69.50966602883713, 106.033322932675, 248.09596304605785, 18.63921871821697, 23.471484739022273]"
