time,wealth,reward,drawdown,action,daily_return
2026-02-18,1.0345064535840307,-0.09285666380454902,0.07260325972265658,"[0.0006113946437835693, 0.0, 0.03365194797515869, 0.0006541013717651367, 1.0]",-0.01424935592358767
2026-02-19,1.025279226898817,-0.24866979723553007,0.08087512687246583,"[0.0, 0.0, 0.0, 0.5532789826393127, 1.0]",-0.008919448161242682
2026-02-20,1.0305249715811058,-0.2489250573722807,0.07617251095177476,"[1.0, 0.0, 0.9999896883964539, 1.0, 0.000863194465637207]",0.005116405896719245
2026-02-23,1.0376213645701124,-0.17603731975090198,0.06981085733141172,"[4.470348358154297e-06, 0.9999998807907104, 3.56137752532959e-05, 0.08071574568748474, 0.0]",0.006886192168753524
2026-02-24,1.0455545819693406,-0.1252496627819749,0.06269902160485183,"[0.0, 0.9999843835830688, 0.0, 0.0, 0.17384082078933716]",0.007645580237753524
2026-02-25,1.0602347941285026,-0.2033425401051095,0.0495387548362687,"[3.0994415283203125e-06, 1.0, 0.0, 0.0, 0.0006629526615142822]",0.014040598561111395
2026-02-26,1.0308785097683075,-0.3083592447591863,0.07585557705422528,"[0.0, 0.9999241232872009, 0.9303766489028931, 3.5762786865234375e-07, 0.9997040033340454]",-0.027688474781970895
2026-02-27,0.999232708022512,-0.46243321654721026,0.10422486685501625,"[0.004982471466064453, 0.9996529221534729, 0.995934247970581, 1.0, 0.0]",-0.030697896450385787
2026-03-02,1.0035781402432278,-0.3914517571024287,0.100329347728358,"[1.0, 1.0, 1.0, 1.0, 0.13604611158370972]",0.0043487689962786735
2026-03-03,1.0011636048505128,-0.3304116006954706,0.10249388932665383,"[1.0, 1.0, 1.0, 0.9984270334243774, 0.0]",-0.0024059266497472587
2026-03-04,1.017789431943686,-0.1897897609301293,0.08758945079250495,"[0.0, 1.0, 1.7881393432617188e-07, 0.0, 0.0]",0.016606503684935214
2026-03-05,0.9900329861475852,-0.3105368136409803,0.11247207696057628,"[0.0, 0.0, 1.0, 0.0, 1.0]",-0.02727130477577666
2026-03-06,0.9904843644846447,-0.22756122533181217,0.11206743299052603,"[0.0, 0.13872450590133667, 0.9997241497039795, 0.0, 0.9998912811279297]",0.00045592252316351
2026-03-09,0.9882109544471649,-0.24303111937661873,0.11410546093203208,"[0.0, 2.9802322387695312e-08, 1.0, 1.0, 0.0]",-0.002295250807581084
2026-03-10,0.9996731730227394,-0.2790576237253105,0.1038300062874461,"[0.0, 1.0, 0.0001010894775390625, 0.0, 0.00036773085594177246]",0.011598959234353723
2026-03-11,1.0065446399551032,-0.2225803722851164,0.0976699905505504,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.006873713447352436
2026-03-12,1.003139299564543,-0.2499581455057658,0.10072275215179435,"[0.0008882582187652588, 9.086728096008301e-05, 1.0, 0.0001233518123626709, 0.9985703825950623]",-0.0033831985739968262
2026-03-13,0.9944741153017486,-0.2537940677569246,0.10849076907559144,"[1.0, 0.9998518228530884, 1.0, 1.0, 0.0]",-0.00863806678350243
2026-03-16,1.0020940236080271,-0.262667420410202,0.10165980335278457,"[0.2810750901699066, 0.0, 0.0, 1.0, 1.0]",0.007662249010841782
2026-03-17,1.0302238647062059,-0.13075591260638517,0.076442442118748,"[1.0, 0.0002339482307434082, 0.0, 1.0, 0.023524224758148193]",0.028071059636597395
2026-03-18,1.0134285532207326,-0.1522770269774254,0.09149881713662059,"[0.0, 0.0, 0.0, 2.950429916381836e-06, 1.0]",-0.01630258438078691
2026-03-19,1.0114456767703743,-0.13119943461570627,0.09327639247224467,"[2.8401613235473633e-05, 2.9802322387695312e-08, 0.0, 1.0, 0.9999999403953552]",-0.0019566021147288115
2026-03-20,0.9918656430308733,-0.22692709586574833,0.11082916790600245,"[0.00020617246627807617, 0.9999996423721313, 0.9999526739120483, 0.9974338412284851, 0.006077378988265991]",-0.019358463028900985
2026-03-23,1.0170668324909975,-0.14082002227551751,0.08823723445265305,"[0.8391351699829102, 0.9999150037765503, 1.0, 1.0, 1.1026859283447266e-06]",0.02540786611291046
2026-03-24,1.0200440020484374,-0.15287299932878032,0.0855683121532733,"[0.0, 1.0, 0.0, 0.012426108121871948, 1.0]",0.00292721133197138
2026-03-25,1.0222846069665532,-0.18934532999040105,0.08355969278689714,"[0.9999984502792358, 0.0, 0.0, 0.0, 1.0]",0.002196576729647237
2026-03-26,1.00159402126092,-0.18745001838915262,0.10210803694787882,"[0.9999755620956421, 1.0, 6.407499313354492e-06, 0.0, 2.6226043701171875e-06]",-0.020239555173415802
2026-03-27,0.9707309721320689,-0.21543158015136463,0.12977561800351606,"[1.0, 2.9802322387695312e-08, 1.0, 0.9987407922744751, 0.0]",-0.030813931067596778
2026-03-30,0.9651859560725615,-0.2531257192216632,0.13474651963545545,"[0.002313584089279175, 1.0, 0.8736070990562439, 1.0, 0.0]",-0.005712206799509678
2026-03-31,0.9910157043500455,-0.13383522859689934,0.11159110647033381,"[0.0, 0.00022989511489868164, 1.0, 1.0, 0.0]",0.026761421584072576
2026-04-01,0.9986870075764783,-0.15460147586588044,0.10471406710414585,"[0.0, 1.0, 2.1785497665405273e-05, 0.0, 0.0]",0.00774084930517227
2026-04-02,0.9923781425774213,-0.09499420810252744,0.11036973103423081,"[1.0, 0.002216428518295288, 1.0, 0.0, 0.0]",-0.0063171593814630445
2026-04-06,0.9950102752336271,-0.0854302459045619,0.10801012154423115,"[1.0, 0.9994171857833862, 0.9999974966049194, 0.0, 0.0]",0.002652348478141109
2026-04-07,0.9890350218536015,-0.10300765835375605,0.1133667150074896,"[1.0, 5.710124969482422e-05, 0.0, 0.0, 1.0]",-0.006005217763829229
2026-04-08,1.0223131431527528,-0.00842590609970989,0.08353411115232177,"[0.0, 0.9999997019767761, 1.0728836059570312e-06, 1.0, 0.0]",0.033647060583136046
2026-04-09,1.003034827363458,-0.10231458639952332,0.10081640761271503,"[1.0, 0.0, 0.0, 0.0003050565719604492, 0.0]",-0.01885754469500578
2026-04-10,0.9918628243784244,-0.13454830657115235,0.110831694723582,"[1.0, 0.0, 1.0, 0.9999894499778748, 0.0]",-0.011138200469469117
2026-04-13,1.0113342744128213,-0.03738863713538706,0.0933762605618984,"[1.0, 2.9802322387695312e-08, 1.0, 0.69886714220047, 0.0]",0.019631192495392913
2026-04-14,1.043913039649928,0.05259365607803386,0.06417060352759021,"[0.0, 0.0, 1.0, 1.0, 0.0]",0.03221364692304318
2026-04-15,1.0564499906283307,0.024929161060803146,0.052931691068313816,"[0.0, 0.0017790794372558594, 0.0, 0.0, 0.0]",0.01200957407583192
2026-04-16,1.057744701581014,0.07721485176544383,0.051771030626844336,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0012255298065866338
2026-04-17,1.0851060209866323,0.17207776193224264,0.02724262064105148,"[0.9999992847442627, 0.0, 1.0, 0.00045374035835266113, 0.00014698505401611328]",0.025867602423081282
2026-04-20,1.0807004599282242,0.21836726270683204,0.031192043044851563,"[1.0, 0.0, 1.0, 1.0, 0.0001842975616455078]",-0.004060028212176325
2026-04-21,1.0703414870268388,0.1148428655643969,0.040478478782476214,"[0.0, 0.9996152520179749, 1.0, 0.9999996423721313, 0.3326241970062256]",-0.009585424718032698
2026-04-22,1.075557736846073,0.12504321377313393,0.035802303914672914,"[0.0, 0.06137174367904663, 0.08898645639419556, 0.0, 0.0022100508213043213]",0.004873444487070833
2026-04-23,1.0523223573761462,0.03192735635640464,0.0566319614821661,"[1.0, 0.0, 1.0, 1.0, 1.0]",-0.021603098256780973
2026-04-24,1.0733886799197097,0.16460059246896486,0.03774678315500652,"[1.8775463104248047e-06, 1.0, 7.599592208862305e-06, 0.00019991397857666016, 1.0]",0.020018887174544142
2026-04-27,1.0797358027928887,0.3074807074803567,0.03205682245700117,"[1.0, 0.6696033477783203, 0.0, 0.0, 3.8743019104003906e-07]",0.005913163602260019
2026-04-28,1.0753974031359175,0.3100314126433393,0.035946037150593864,"[0.0, 2.980232238769531e-07, 8.940696716308594e-08, 0.0, 1.0]",-0.00401801963568249
2026-04-29,1.0460989506470013,0.10764833787956773,0.06221101523676914,"[0.9879829287528992, 0.002150207757949829, 1.0, 0.029229819774627686, 0.00023806095123291016]",-0.027244302807018395
2026-04-30,1.0387533006672822,0.056348235572413224,0.06879611852231038,"[0.0, 0.9971845149993896, 0.6522865891456604, 1.0, 2.428889274597168e-05]",-0.0070219456535883795
2026-05-01,1.034003654893753,0.05756903253953123,0.07305400013588821,"[1.4901161193847656e-07, 0.859210193157196, 5.9276819229125977e-05, 1.0, 0.0]",-0.004572448309409061
2026-05-04,1.0343970268405287,0.051137759131212907,0.07270135674744685,"[0.0, 1.0, 0.0, 0.05048245191574097, 0.9999998807907104]",0.00038043574112522904
2026-05-05,1.0355340120274068,0.07413347066448316,0.0716820916163292,"[1.0, 0.0, 1.0, 0.9991424083709717, 0.9997603893280029]",0.0010991767738843805
2026-05-06,1.0422096168658068,0.005440295707701395,0.06569765899624892,"[1.0, 0.0, 1.0, 1.0, 0.869672417640686]",0.006446533634689944
2026-05-07,1.0488332945079,0.10170409813279968,0.05975977718541676,"[0.0, 0.0014278292655944824, 1.0, 7.12275505065918e-06, 0.9999985098838806]",0.006355417888017856
2026-05-08,1.0586931612412271,0.18576648091125547,0.0509207716515437,"[0.0, 0.9992563724517822, 0.02490907907485962, 0.6481603384017944, 0.9704071879386902]",0.009400794945161772
2026-05-11,1.0329122755671312,0.004200316667315962,0.0740323813015239,"[0.999069094657898, 2.9802322387695312e-08, 0.912459135055542, 0.9991468191146851, 0.0]",-0.024351612552092172
2026-05-12,1.0318401424350556,-0.11275951098402358,0.07499350896620446,"[1.0, 0.2825242280960083, 1.0, 5.662441253662109e-06, 2.136826515197754e-05]",-0.0010379711398887936
2026-05-13,1.0223342056720537,-0.20401995493406413,0.08351522938346087,"[0.997154712677002, 0.0, 1.0, 0.9998536705970764, 0.0]",-0.009212606073426
2026-05-14,1.0400699382165886,-0.12297585932877021,0.06761580169864713,"[0.0, 0.001140505075454712, 0.9999969005584717, 1.0, 0.0]",0.01734827265500316
2026-05-15,1.0049108421595865,-0.3672517103081863,0.09913462979430306,"[0.0, 0.9999667406082153, 0.9995899796485901, 0.9999998807907104, 2.5004148483276367e-05]",-0.03380454983372516
2026-05-18,1.0036470625451042,-0.3581356228105646,0.10026756143609165,"[0.9999904632568359, 2.9802322387695312e-08, 0.9996413588523865, 0.0, 0.191162109375]",-0.0012576037211086133
2026-05-19,0.976386988381735,-0.42663729880678397,0.12470520881010456,"[0.0, 0.9500969648361206, 0.0, 1.0, 0.0]",-0.027161016238359315
2026-05-20,0.9890449382886107,-0.3815367050021136,0.11335782529059041,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.012964070657941695
2026-05-21,1.0191417462700871,-0.17603476489994843,0.08637715105885915,"[0.5128911733627319, 1.0, 0.0, 0.0, 0.0]",0.030430172397984512
2026-05-22,1.0124419205447839,-0.2714062544938846,0.09238329680743937,"[0.0, 0.9999996423721313, 1.0, 0.0, 1.0]",-0.0065739881128642486
2026-05-26,1.0114249271017122,-0.2960301959716697,0.09329499378208905,"[1.0, 1.0, 0.9187061786651611, 0.0, 0.0]",-0.0010044955887686946
2026-05-27,1.0084942883561876,-0.2950582153390804,0.09592220293106438,"[8.642673492431641e-07, 0.0, 0.0, 1.0, 1.0]",-0.0028975346236743693
2026-05-28,1.0010833316707175,-0.24656370955150908,0.1025658512607877,"[0.02189454436302185, 1.0, 0.0, 1.0, 1.0]",-0.007348536100833747
2026-05-29,0.9940041666542607,-0.2530721717640941,0.10891206064150487,"[5.960464477539063e-08, 0.9999985694885254, 0.0, 1.0, 0.0]",-0.0070715042319626775
2026-06-01,1.0023474050818293,-0.1998421155108905,0.10143265624119654,"[1.0, 0.0, 1.0, 1.0, 1.0]",0.008393564843547141
2026-06-02,0.9954673207714606,-0.23034315220746365,0.10760039713847547,"[0.0, 1.0, 0.0, 0.0, 2.9802322387695312e-08]",-0.006863971788111711
2026-06-03,0.9885670568799573,-0.2635470704287211,0.11378622828323386,"[0.0, 0.0, 0.880752444267273, 1.0, 1.0]",-0.006931682986997312
2026-06-04,1.003537032992703,-0.21768541168593689,0.1003661988567453,"[0.0, 0.9893550872802734, 0.0, 3.2186508178710938e-06, 0.9999973177909851]",0.01514310638672578
2026-06-05,0.9928131256911253,-0.28366886729465757,0.1099797847750004,"[0.0, 0.0, 0.0, 0.9999996423721313, 1.0]",-0.010686110177316799
2026-06-08,1.0099489213749018,-0.23847264065704704,0.09461817827739338,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.017259839984335112
2026-06-09,1.0049039241856261,-0.18524373622892404,0.09914083150186893,"[1.0, 1.0, 1.0, 0.0, 0.6430751085281372]",-0.004995299348810267
2026-06-10,0.9687736337696743,-0.3137442214188787,0.13153029938864977,"[1.0, 1.0, 1.0, 0.0, 8.553266525268555e-06]",-0.035953974849119885
2026-06-11,0.9788957889904784,-0.24382040516971365,0.12245616193514912,"[1.0, 0.9996497631072998, 1.0, 0.0, 1.0]",0.01044842145570879
2026-06-12,0.9789302055165345,-0.30190645821551343,0.12242530879357073,"[1.0, 1.0, 1.0, 0.0, 3.159046173095703e-06]",3.515851885693699e-05
2026-06-15,1.0135665319947473,-0.05717735480976996,0.09137512427341471,"[0.0, 1.0, 0.0, 0.0, 0.0]",0.03538181402824003
2026-06-16,1.0079052961029877,-0.07540248334180391,0.09645021268274234,"[0.0002492964267730713, 0.0, 1.0, 0.0, 1.0]",-0.0055854605623353315
2026-06-17,0.98104616044923,-0.09787813224613355,0.12052843352483068,"[1.0, 0.999487578868866, 1.0, 0.0, 0.02254083752632141]",-0.026648471595106415
2026-06-18,0.9758767455857238,-0.15804674087207576,0.12516262258856037,"[1.8477439880371094e-06, 2.5033950805664062e-06, 1.0, 1.0, 0.0]",-0.005269288104791214
